label,text
ham,"Я точно вдома у родичів. Напиши мені, будь ласка :-)"
ham,Я їх надіслав. Тобі подобається?
ham,"Бляха, мені треба перестати спати, ну ну."
ham,"Я зараз у місті, тож заберу MRT пізніше."
ham,Я щойно приготував досить смачного лосося по-твоєму.
ham,Я завантажив свій у Facebook
ham,О КОЛИ ВИ ПРАЦЮЄТЕ?
ham,Окі
spam,"Безкоштовна участь у 2 щотижневих конкурсах, щоб отримати шанс виграти iPod. Надішліть POD на номер 80182, щоб отримати участь (стандартний тариф SMS). Діють правила та умови. За деталями звертайтесь за телефоном 08452810073 (18+)."
spam,"Наші записи свідчать про те, що ви можете отримати компенсацію у розмірі 5000 гривень стерлінгів за нещасний випадок, який ви потрапили. Щоб отримати 4 безкоштовні послуги, дайте відповідь із заголовком CLAIM на це повідомлення. 2 stop text STOP"
ham,"Вибачте, я подзвоню пізніше"
